iter	Logloss
564	0.07088080532
565	0.07069422815
566	0.07057070846
567	0.07041757756
568	0.07017908156
569	0.06998644691
570	0.069900401
571	0.06975748359
572	0.06971982155
573	0.06957640478
574	0.06946667045
575	0.06937016624
576	0.06919044515
577	0.06906761519
578	0.06881524478
579	0.06857037021
580	0.06842993489
581	0.06829643259
582	0.06817858512
583	0.06808265105
584	0.06791262496
585	0.06771945221
586	0.06762054124
587	0.06742665673
588	0.06735876895
589	0.06717950576
590	0.06709500249
591	0.066958858
592	0.06675642724
593	0.06662410816
594	0.06655039913
595	0.06637535266
596	0.06618251511
597	0.0660080376
598	0.06591150368
599	0.06580144018
600	0.06572612209
601	0.06562548266
602	0.0653932239
603	0.06527820706
604	0.06512310067
605	0.06500621295
606	0.06484433809
607	0.06471407359
608	0.06459022578
609	0.06452261848
610	0.06437014536
611	0.06426145872
612	0.06420807658
613	0.0640879037
614	0.06399953674
615	0.06383338253
616	0.06371770621
617	0.06361140214
618	0.06349065046
619	0.06334386976
620	0.06324259714
621	0.06308211464
622	0.06298500366
623	0.06280654321
624	0.06270704376
625	0.06253254641
626	0.06240602515
627	0.0622987447
628	0.06204527265
629	0.06192409561
630	0.06185535662
631	0.0616867695
632	0.0615047963
633	0.06131447784
634	0.06122330358
635	0.06113517909
636	0.06099432084
637	0.06086859754
638	0.06079114372
639	0.06067931073
640	0.06051464422
641	0.06042202113
642	0.06028174628
643	0.06011377577
644	0.05997241505
645	0.0598717743
646	0.05979240549
647	0.05966763809
648	0.05954727466
649	0.05930584066
650	0.05917650935
651	0.05912703528
652	0.05898439759
653	0.05884974034
654	0.05864348798
655	0.05855293683
656	0.05843197964
657	0.05828240665
658	0.0581695551
659	0.05812223879
660	0.0579861075
661	0.0578614689
662	0.05775926184
663	0.05762536716
664	0.0575691357
665	0.05748609731
666	0.05742509768
667	0.05736818234
668	0.05724038733
669	0.05707776449
670	0.05700469109
671	0.05687971306
672	0.05675697805
673	0.05656285728
674	0.05647502948
675	0.05636094667
676	0.05619998339
677	0.05601876351
678	0.05590216155
679	0.05577807721
680	0.05574112699
681	0.05564196061
682	0.05550705578
683	0.05528943458
684	0.0551184836
685	0.05499195198
686	0.05483832112
687	0.0547369683
688	0.05465690655
689	0.05454099911
690	0.05431218683
691	0.05416962541
692	0.05406094588
693	0.05397113542
694	0.05387394537
695	0.05377318541
696	0.05365368484
697	0.05354770803
698	0.05341599084
699	0.05326750117
700	0.05318046646
701	0.05299854157
702	0.05289867255
703	0.05272543268
704	0.05256375834
705	0.05238583488
706	0.05229620896
707	0.05220571967
708	0.05211344599
709	0.05196036975
710	0.05186170441
711	0.05171800835
712	0.05162112527
713	0.05141906775
714	0.05136640151
715	0.05124961564
716	0.0511118064
717	0.05102221747
718	0.05091418833
719	0.05088495877
720	0.05081496647
721	0.05074468042
722	0.05069510597
723	0.05060447031
724	0.05049606953
725	0.05038982114
726	0.05033709604
727	0.05023022661
728	0.05020667112
729	0.05008674709
730	0.05002606789
731	0.04986738685
732	0.0497907183
733	0.0497018593
734	0.04964592484
735	0.04958637835
736	0.04947173649
737	0.04935223529
738	0.0492792072
739	0.04920017748
740	0.04908924949
741	0.04899494436
742	0.04890038361
743	0.04886973411
744	0.04874462077
745	0.04868761562
746	0.04858661408
747	0.04847041136
748	0.04834658557
749	0.04824469563
750	0.04816480735
751	0.04811349455
752	0.04805786761
753	0.04796404857
754	0.04788058704
755	0.04775977793
756	0.04769809203
757	0.04758713431
758	0.04753404495
759	0.0474456258
760	0.0473893312
761	0.04727826363
762	0.04721476508
763	0.04715399962
764	0.04707786286
765	0.04699765891
766	0.04692284293
767	0.0468055973
768	0.04676028014
769	0.0467270428
770	0.04663349819
771	0.04659405084
772	0.04646465167
773	0.04631550934
774	0.04621278003
775	0.04616156362
776	0.04605042462
777	0.04593271716
778	0.04586435364
779	0.04576965917
780	0.0456776631
781	0.04557141717
782	0.04553172848
783	0.04546518159
784	0.04540684294
785	0.04532365717
786	0.04525244508
787	0.04524176903
788	0.04511685993
789	0.04496875537
790	0.0448728637
791	0.0447875739
792	0.04471949839
793	0.0446734939
794	0.04463981203
795	0.04459308634
796	0.04450045707
797	0.04446435602
798	0.04441922678
799	0.04432065001
800	0.0442637272
801	0.04423759495
802	0.04414564222
803	0.04410126519
804	0.0439611662
805	0.04389302573
806	0.04382542711
807	0.04376260827
808	0.04371710333
809	0.04365255298
810	0.04360706159
811	0.04352987155
812	0.04348778078
813	0.04346239145
814	0.04340045947
815	0.04329494372
816	0.04324132264
817	0.04309902917
818	0.04303089204
819	0.04300265066
820	0.04297945473
821	0.04294138683
822	0.04286800187
823	0.0427776169
824	0.04270013127
825	0.04265646731
826	0.04263409036
827	0.04257270696
828	0.04246415347
829	0.04243550832
830	0.04235544667
831	0.04221265973
832	0.04214069784
833	0.04208750815
834	0.04206293842
835	0.04202397059
836	0.04199902282
837	0.04194489385
838	0.04188028085
839	0.04184587169
840	0.04174194734
841	0.04168921546
842	0.04161240465
843	0.04153844855
844	0.04150424413
845	0.04144230098
846	0.04139960911
847	0.04136373917
848	0.0412786235
849	0.04125047917
850	0.04120641482
851	0.04117246883
852	0.04110372148
853	0.04104540286
854	0.04101406267
855	0.04095982449
856	0.04090965448
857	0.04088666533
858	0.0408128883
859	0.04072464881
860	0.04060217489
861	0.04053427593
862	0.0404713398
863	0.04040935501
864	0.04029993124
865	0.0402390923
866	0.04020163392
867	0.04015007852
868	0.04010609202
869	0.04005043179
870	0.03999156387
871	0.03994852268
872	0.03988687536
873	0.03980021398
874	0.03976244386
875	0.03971813643
876	0.039647738
877	0.039599961
878	0.03954839772
879	0.03948564665
880	0.03946265416
881	0.03941734462
882	0.03936443685
883	0.03931590873
884	0.03925374215
885	0.03923771661
886	0.03919603301
887	0.03914379683
888	0.03907173768
889	0.03903957437
890	0.03903189797
891	0.03900233499
892	0.03893625033
893	0.0388847216
894	0.03885256042
895	0.03882457418
896	0.03880108824
897	0.03873876615
898	0.03868975514
899	0.03864634227
900	0.03859895729
901	0.03856582049
902	0.03850250174
903	0.03848605653
904	0.03846782132
905	0.03842446254
906	0.03841706539
907	0.03837069721
908	0.03828181923
909	0.03822871843
910	0.03817608507
911	0.03810753375
912	0.03805219752
913	0.0380028388
914	0.03798489078
915	0.03794461602
916	0.03789790405
917	0.03783344763
918	0.03777920883
919	0.0377461244
920	0.03768896652
921	0.03763164919
922	0.03761417863
923	0.03757334602
924	0.03753578319
925	0.03750665746
926	0.03744430168
927	0.03742458271
928	0.03732585647
929	0.03728906623
930	0.03727972546
931	0.03723963492
932	0.03719286674
933	0.03711582981
934	0.03708163536
935	0.03705041816
936	0.03699617668
937	0.03696813059
938	0.03690979254
939	0.03687103831
940	0.03685893001
941	0.03682811806
942	0.03680271082
943	0.03676560507
944	0.03670615516
945	0.03668449826
946	0.03665562049
947	0.03661585869
948	0.03656254751
949	0.03652549558
950	0.03649650162
951	0.03646518583
952	0.03641319212
953	0.03636914693
954	0.0363464133
955	0.0363130951
956	0.03630525041
957	0.03624291224
958	0.03619993214
959	0.0361491299
960	0.03611983012
961	0.03607174537
962	0.03603396768
963	0.03599269069
964	0.0359433519
965	0.03591196567
966	0.03588953259
967	0.03582990502
968	0.03577853475
969	0.03572373603
970	0.03568361922
971	0.03564181702
972	0.03560388466
973	0.03554675748
974	0.03551888056
975	0.03543476547
976	0.03539342335
977	0.03533442994
978	0.03522331013
979	0.03521286506
980	0.03517788404
981	0.03515635825
982	0.0351506835
983	0.03510323354
984	0.03499461526
985	0.03495242949
986	0.0348874714
987	0.03486266116
988	0.03482931682
989	0.03477981023
990	0.03474541643
991	0.03470609597
992	0.03464943463
993	0.03463230634
994	0.03458872926
995	0.03451141249
996	0.03444843359
997	0.03442548027
998	0.03435930086
999	0.03428182565
