iter	Logloss
328	0.15430436
329	0.1538003797
330	0.1531435962
331	0.1526894416
332	0.1523160524
333	0.1517916886
334	0.1515336113
335	0.1509633296
336	0.1505206151
337	0.1500126121
338	0.14971907
339	0.1492281334
340	0.1489812459
341	0.14846492
342	0.1479448672
343	0.1472502957
344	0.1468326313
345	0.1462016032
346	0.146016417
347	0.1455896838
348	0.145124288
349	0.1447104741
350	0.1443105875
351	0.1440247588
352	0.1435273041
353	0.1433413037
354	0.1428450307
355	0.1423204209
356	0.1418128938
357	0.141285614
358	0.1407052335
359	0.1401145743
360	0.1397984659
361	0.1394091087
362	0.1389445723
363	0.1387443235
364	0.1382570914
365	0.1377338128
366	0.1372718693
367	0.136877102
368	0.1363785695
369	0.1359810646
370	0.1356673327
371	0.1352404442
372	0.1348251612
373	0.1344542761
374	0.1341194268
375	0.1337665601
376	0.1334872972
377	0.1329971067
378	0.1325755108
379	0.1321751265
380	0.1318414082
381	0.1315401659
382	0.1310646007
383	0.1306912636
384	0.1305448202
385	0.1301485351
386	0.129684558
387	0.1293709102
388	0.1291441098
389	0.1288295472
390	0.1281870325
391	0.1278164555
392	0.1275722647
393	0.1271665785
394	0.1267792346
395	0.1266494327
396	0.1262841309
397	0.1257729682
398	0.1254927563
399	0.1250457506
400	0.1247586213
401	0.1243441764
402	0.1239015606
403	0.1235924303
404	0.1234321692
405	0.1231443209
406	0.1229927313
407	0.122361405
408	0.1220339816
409	0.1215630229
410	0.1213413194
411	0.1209180311
412	0.1204350917
413	0.1200401591
414	0.1195597116
415	0.119239246
416	0.1189015518
417	0.1185043505
418	0.118196971
419	0.1181473652
420	0.1177614832
421	0.1173614135
422	0.1169689214
423	0.1167827804
424	0.1166515148
425	0.1160916242
426	0.1157165986
427	0.1153274249
428	0.1150755788
429	0.1146961869
430	0.1144553801
431	0.1142904056
432	0.1140837926
433	0.1135125617
434	0.1130152282
435	0.1127091725
436	0.1123563427
437	0.1120328778
438	0.1117434325
439	0.1114666269
440	0.1110402929
441	0.110677492
442	0.1104315882
443	0.1102084891
444	0.109925742
445	0.1098218859
446	0.1094702092
447	0.1091076898
448	0.1089664191
449	0.1087660543
450	0.1082523452
451	0.1082090859
452	0.1078732866
453	0.1076873183
454	0.1073681031
455	0.1069258441
456	0.1067223069
457	0.1062888898
458	0.1059479205
459	0.1056197876
460	0.1053674947
461	0.105120697
462	0.1047837304
463	0.1044999835
464	0.1044606953
465	0.1041951844
466	0.1038990862
467	0.1035664705
468	0.1032059024
469	0.1029766839
470	0.1026376146
471	0.1024686336
472	0.1022538361
473	0.1020945153
474	0.1017904048
475	0.1016117693
476	0.1013968452
477	0.101054934
478	0.1008416565
479	0.1005157516
480	0.1001705826
481	0.09997256592
482	0.09976980117
483	0.09959864458
484	0.09934195813
485	0.09922046871
486	0.09889081347
487	0.09876879354
488	0.09847535651
489	0.09831549789
490	0.09811288016
491	0.09778503844
492	0.09748219337
493	0.09721812327
494	0.09697433046
495	0.09683831654
496	0.09651058094
497	0.09630022848
498	0.09604029456
499	0.09575030028
500	0.09561830651
501	0.09543648336
502	0.09534307668
503	0.09508108211
504	0.09495897868
505	0.09464893663
506	0.09445735897
507	0.09429033786
508	0.09406555754
509	0.09378193518
510	0.09349480744
511	0.09325301026
512	0.09299142407
513	0.09274342968
514	0.09255518444
515	0.09236136218
516	0.09225985422
517	0.09203260096
518	0.09193311532
519	0.09183789319
520	0.09176031254
521	0.0916558569
522	0.09157830271
523	0.0912136453
524	0.09105034622
525	0.09088026018
526	0.09066614375
527	0.09039063866
528	0.09024999212
529	0.09007387696
530	0.08988007445
531	0.08945839082
532	0.08923322034
533	0.08899247835
534	0.08892082897
535	0.08858047622
536	0.08842653299
537	0.08820625815
538	0.08798442294
539	0.08781297947
540	0.08777833995
541	0.08756427027
542	0.08717777428
543	0.08705990953
544	0.08683591226
545	0.08661712452
546	0.08639792534
547	0.08620150679
548	0.08597279127
549	0.08567867259
550	0.08546225093
551	0.08531512175
552	0.08494714021
553	0.08484807444
554	0.0846997228
555	0.08445284139
556	0.08435277436
557	0.08425824452
558	0.08405520006
559	0.08380746399
560	0.08366671227
561	0.08356855521
562	0.08344848524
563	0.08334191055
564	0.08308754593
565	0.08299451882
566	0.08275289177
567	0.08244244988
568	0.08231377483
569	0.08202622266
570	0.08177465073
571	0.08157016889
572	0.08133568326
573	0.08111142783
574	0.08101576948
575	0.0809135278
576	0.08071526194
577	0.08044177186
578	0.08026362015
579	0.08019271293
580	0.08011515807
581	0.07987372674
582	0.07979864868
583	0.0796546553
584	0.07946210371
585	0.07937649078
586	0.07928721181
587	0.07894122555
588	0.07878312788
589	0.07863514873
590	0.07849488588
591	0.07823215906
592	0.0780590394
593	0.07791574456
594	0.07770158058
595	0.07751668303
596	0.07726868349
597	0.07707293054
598	0.07697105623
599	0.0769099882
600	0.07675035404
601	0.0767022934
602	0.07649432522
603	0.0763743128
604	0.07623868243
605	0.07601100163
606	0.07591036858
607	0.07572968438
608	0.07562968546
609	0.07550493292
610	0.07527942212
611	0.07519919219
612	0.07498376061
613	0.0748484476
614	0.07462684327
615	0.0744165951
616	0.07424064346
617	0.0741191363
618	0.07406737043
619	0.07387122002
620	0.07371087291
621	0.07365574171
622	0.07347622609
623	0.07339074419
624	0.07313478628
625	0.07310474855
626	0.07277674425
627	0.0726738173
628	0.07244523874
629	0.07234904233
630	0.07214684191
631	0.07203628022
632	0.07179718712
633	0.0717121354
634	0.07150439111
635	0.07130438971
636	0.07114513567
637	0.07098959436
638	0.07091064178
639	0.07077577696
640	0.07071135819
641	0.07054325147
642	0.07033824744
643	0.07027148366
644	0.07000568234
645	0.06981347917
646	0.06971326923
647	0.06950615666
648	0.06948341459
649	0.06932465386
650	0.06913404177
651	0.06911655705
652	0.06904117272
653	0.0689687761
654	0.06890821759
655	0.068767821
656	0.06862310268
657	0.06842184326
658	0.06828458645
659	0.06816995981
660	0.06800086998
661	0.0678841866
662	0.06773909405
663	0.06757469527
664	0.06740939556
665	0.06734927024
666	0.067290555
667	0.06718147482
668	0.06712108379
669	0.06700092608
670	0.06685133167
671	0.06674248395
672	0.0666973929
673	0.06652577264
674	0.06646278706
675	0.06632768481
676	0.0661829255
677	0.06607716436
678	0.06601048414
679	0.06586253679
680	0.0657064535
681	0.06561784985
682	0.06536705114
683	0.0652858615
684	0.06509833884
685	0.06494294416
686	0.06490048256
687	0.06471212273
688	0.06462679431
689	0.06447731368
690	0.06435431096
691	0.06416459246
692	0.0640631465
693	0.06387819725
694	0.06385212239
695	0.06375571306
696	0.0636868983
697	0.06362998248
698	0.06350044922
699	0.06344188808
700	0.06339107403
701	0.06332809334
702	0.06319757406
703	0.06308269074
704	0.06281963018
705	0.06265666321
706	0.06251004206
707	0.06233230896
708	0.06224345823
709	0.06218315409
710	0.0621220496
711	0.06210662273
712	0.06207611644
713	0.06193596346
714	0.06188739594
715	0.06180684347
716	0.0616946814
717	0.06162660946
718	0.0614997948
719	0.06148533887
720	0.06139435858
721	0.06118504657
722	0.06106785051
723	0.06097452825
724	0.06082706411
725	0.06073279836
726	0.0607197597
727	0.06059237763
728	0.06055059893
729	0.06048696543
730	0.06029504034
731	0.06020807465
732	0.06007501654
733	0.05998759619
734	0.05984334031
735	0.05983089286
736	0.05965463773
737	0.05957030556
738	0.05948400141
739	0.05927834828
740	0.05907591035
741	0.05884200038
742	0.05870010474
743	0.05852197406
744	0.05846447634
745	0.05833348374
746	0.05827885604
747	0.05818875103
748	0.05816569524
749	0.05801206287
750	0.05796055241
751	0.05775158046
752	0.05766586878
753	0.05761015311
754	0.05758432601
755	0.05746701042
756	0.05745519489
757	0.05732838728
758	0.0572552975
759	0.05720250937
760	0.05711414201
761	0.0570632474
762	0.05684349285
763	0.05671764587
764	0.05659821487
765	0.05650151134
766	0.0564180988
767	0.05632331411
768	0.05624423423
769	0.05608791573
770	0.05601499089
771	0.05580931036
772	0.05564259089
773	0.05550058819
774	0.05537457163
775	0.05531192561
776	0.05521638574
777	0.05520454501
778	0.05509115636
779	0.05498032061
780	0.05485756713
781	0.05476403053
782	0.05468555712
783	0.05460943006
784	0.0545953144
785	0.05448087406
786	0.05435638064
787	0.05431741814
788	0.05417502059
789	0.05405471103
790	0.05397853826
791	0.05387372623
792	0.0537601486
793	0.05364525372
794	0.05353544311
795	0.05339844473
796	0.05329545032
797	0.05310335538
798	0.05307023248
799	0.05286159613
800	0.05277119597
801	0.05273529965
802	0.05267720339
803	0.05264938885
804	0.05253576079
805	0.05245086686
806	0.052387876
807	0.0523467288
808	0.05229376945
809	0.05218875208
810	0.05212899697
811	0.05203496404
812	0.05187919409
813	0.05184336222
814	0.05178975276
815	0.0516745044
816	0.05152896549
817	0.0515191282
818	0.05146625462
819	0.05145664592
820	0.05127692113
821	0.05119087447
822	0.05116810467
823	0.05112105293
824	0.05094973373
825	0.05091217244
826	0.05081900841
827	0.05080724941
828	0.05063612102
829	0.05060531312
830	0.05047308712
831	0.05038804542
832	0.0503480496
833	0.0502351131
834	0.05011040246
835	0.0500135676
836	0.0499215021
837	0.04988056351
838	0.04982567042
839	0.04969281097
840	0.0496048755
841	0.04955746976
842	0.04951246568
843	0.04947670741
844	0.04946066603
845	0.04940918645
846	0.04938647029
847	0.04932526088
848	0.04920723979
849	0.04914110604
850	0.04893042501
851	0.04886314049
852	0.04879919851
853	0.04879050594
854	0.04862068581
855	0.04854394941
856	0.04851084534
857	0.04840424001
858	0.04831858737
859	0.04817583996
860	0.04814323431
861	0.04805178473
862	0.04792396055
863	0.04781411212
864	0.04771406525
865	0.04758618692
866	0.0475084315
867	0.04744752509
868	0.04741381594
869	0.04737539572
870	0.04726328723
871	0.04714227481
872	0.04713193973
873	0.04706967052
874	0.04697191715
875	0.0468837139
876	0.04679174416
877	0.04671761156
