iter	Passed	Remaining
686	2866	796
687	2870	792
688	2874	788
689	2878	784
690	2882	779
691	2885	775
692	2890	771
693	2894	767
694	2898	763
695	2901	758
696	2906	754
697	2909	750
698	2913	746
699	2917	741
700	2921	737
701	2925	733
702	2929	729
703	2932	724
704	2936	720
705	2940	716
706	2944	712
707	2947	707
708	2951	703
709	2956	699
710	2960	695
711	2963	690
712	2967	686
713	2971	682
714	2975	678
715	2979	674
716	2982	669
717	2987	665
718	2991	661
719	2994	657
720	2998	652
721	3002	648
722	3006	644
723	3010	640
724	3013	636
725	3018	631
726	3022	627
727	3025	623
728	3029	619
729	3033	614
730	3037	610
731	3041	606
732	3044	602
733	3048	598
734	3053	594
735	3057	589
736	3060	585
737	3064	581
738	3068	577
739	3072	572
740	3075	568
741	3079	564
742	3084	560
743	3088	556
744	3091	551
745	3095	547
746	3099	543
747	3103	539
748	3107	535
749	3110	530
750	3114	526
751	3119	522
752	3123	518
753	3126	514
754	3130	509
755	3134	505
756	3137	501
757	3141	497
758	3145	493
759	3150	489
760	3153	484
761	3157	480
762	3161	476
763	3165	472
764	3169	468
765	3173	463
766	3176	459
767	3182	455
768	3185	451
769	3189	447
770	3193	443
771	3197	439
772	3201	434
773	3204	430
774	3208	426
775	3213	422
776	3216	418
777	3220	413
778	3224	409
779	3228	405
780	3231	401
781	3235	397
782	3239	393
783	3243	388
784	3247	384
785	3251	380
786	3255	376
787	3259	372
788	3263	368
789	3267	363
790	3270	359
791	3274	355
792	3286	352
793	3290	348
794	3294	343
795	3297	339
796	3301	335
797	3305	331
798	3309	327
799	3313	323
800	3317	318
801	3321	314
802	3325	310
803	3329	306
804	3332	302
805	3336	298
806	3340	293
807	3344	289
808	3348	285
809	3352	281
810	3355	277
811	3359	273
812	3364	268
813	3368	264
814	3371	260
815	3376	256
816	3380	252
817	3384	248
818	3387	244
819	3391	239
820	3395	235
821	3399	231
822	3403	227
823	3407	223
824	3411	219
825	3415	215
826	3418	210
827	3422	206
828	3426	202
829	3430	198
830	3433	194
831	3437	190
832	3442	185
833	3445	181
834	3449	177
835	3453	173
836	3457	169
837	3461	165
838	3464	161
839	3468	156
840	3473	152
841	3477	148
842	3480	144
843	3484	140
844	3488	136
845	3492	132
846	3495	127
847	3499	123
848	3503	119
849	3507	115
850	3511	111
851	3515	107
852	3519	103
853	3523	99
854	3527	94
855	3530	90
856	3534	86
857	3539	82
858	3542	78
859	3546	74
860	3550	70
861	3554	65
862	3558	61
863	3561	57
864	3565	53
865	3570	49
866	3574	45
867	3577	41
868	3581	37
869	3585	32
870	3589	28
871	3593	24
872	3596	20
873	3600	16
874	3604	12
875	3608	8
876	3612	4
877	3616	0
